Participant_ID,Age,Sports_Experience,Reaction_Time,Color
1212,12,yes,0.6935412883758545,"(84, 149, 50)"
1212,12,yes,0.3560051918029785,"(135, 123, 50)"
1212,12,yes,0.46039342880249023,"(84, 149, 50)"
1212,12,yes,0.3088502883911133,"(161, 123, 127)"
1212,12,yes,0.41124844551086426,"(110, 149, 76)"
1212,12,yes,0.42783403396606445,"(110, 123, 76)"
1212,12,yes,0.3641235828399658,"(135, 174, 101)"
1212,12,yes,0.3327310085296631,"(135, 174, 101)"
1212,12,yes,0.4257373809814453,"(84, 123, 76)"
1212,12,yes,0.3768942356109619,"(84, 200, 50)"
